depute,groupe,position,scrutin_id
francois-de-rugy,Écolo,pour,528
danielle-auroi,Écolo,pour,528
denis-baupin,Écolo,pour,528
barbara-pompili,Écolo,pour,528
francois-michel-lambert,Écolo,pour,528
isabelle-attard,Écolo,pour,528
eric-alauzet,Écolo,pour,528
jean-louis-roumegas,Écolo,pour,528
paul-molac,Écolo,pour,528
eva-sas,Écolo,pour,528
veronique-massonneau,Écolo,pour,528
laurence-abeille,Écolo,pour,528
michele-bonneton,Écolo,pour,528
brigitte-allain,Écolo,pour,528
roger-gerard-schwartzenberg,RRDP,pour,528
stephane-saint-andre,RRDP,pour,528
gerard-charasse,RRDP,pour,528
alain-tourret,RRDP,pour,528
joel-giraud,RRDP,pour,528
paul-giacobbi,RRDP,pour,528
annick-girardin,RRDP,pour,528
dominique-orliac,RRDP,pour,528
jacques-krabal,RRDP,pour,528
olivier-falorni,RRDP,pour,528
jeanine-dubie,RRDP,pour,528
thierry-braillard,RRDP,pour,528
thierry-robert,RRDP,pour,528
jean-noel-carpentier,RRDP,pour,528
ary-chalus,RRDP,pour,528
jacques-moignard,RRDP,pour,528
francois-asensi,GDR,pour,528
alain-bocquet,GDR,pour,528
marc-dolez,GDR,pour,528
jacqueline-fraysse,GDR,pour,528
huguette-bello,GDR,pour,528
marie-george-buffet,GDR,pour,528
patrice-carvalho,GDR,pour,528
nicolas-sansu,GDR,pour,528
andre-chassaigne,GDR,pour,528
jean-jacques-candelier,GDR,pour,528
gaby-charroux,GDR,pour,528
gabriel-serville,GDR,pour,528
veronique-besse,NI,contre,528
jean-lassalle,NI,contre,528
nicolas-dupont-aignan,NI,contre,528
marion-marechal-le-pen,NI,contre,528
yannick-moreau,NI,contre,528
jean-louis-dumont,SRC,contre,530
rene-rouquet,SRC,contre,530
frederique-massat,SRC,contre,530
luce-pane,SRC,contre,530
brigitte-bourguignon,SRC,contre,530
patricia-adam,SRC,contre,530
martine-pinville,SRC,contre,530
chaynesse-khirouni,SRC,contre,530
jean-pierre-allossery,SRC,contre,530
paola-zanetti,SRC,contre,530
mathieu-hanotin,SRC,contre,530
pascal-popelin,SRC,contre,530
gerard-sebaoun,SRC,contre,530
jean-pierre-maggi,SRC,contre,530
florence-delaunay,SRC,contre,530
dominique-le-mener,UMP,pour,530
laurent-wauquiez,UMP,pour,530
gilles-lurton,UMP,abstention,530
lionnel-luca,UMP,abstention,530
jean-louis-christ,UMP,abstention,530
marcel-bonnot,UMP,abstention,530
damien-abad,UMP,abstention,530
gerald-darmanin,UMP,abstention,530
veronique-louwagie,UMP,abstention,530
claude-sturni,UMP,abstention,530
julien-aubert,UMP,abstention,530
elie-aboud,UMP,abstention,530
frederic-lefebvre,UMP,abstention,530
william-dumas,SRC,abstention,531
monique-iborra,SRC,abstention,531
jean-michel-clement,SRC,abstention,531
jean-louis-gagnaire,SRC,abstention,531
lionel-tardy,UMP,pour,531
eric-straumann,UMP,abstention,532
christophe-leonard,SRC,abstention,534
pierre-yves-le-borgn,SRC,abstention,534
gerard-bapt,SRC,pour,535
christian-bataille,SRC,pour,535
patrick-bloche,SRC,pour,535
jean-christophe-cambadelis,SRC,pour,535
laurent-cathala,SRC,pour,535
jean-paul-chanteguet,SRC,pour,535
guy-michel-chauveau,SRC,pour,535
jean-louis-destans,SRC,pour,535
michel-destot,SRC,pour,535
rene-dosiere,SRC,pour,535
jean-louis-dumont,SRC,pour,535
laurence-dumont,SRC,pour,535
yves-durand,SRC,pour,535
henri-emmanuelli,SRC,pour,535
michel-francaix,SRC,pour,535
jean-luc-laurent,SRC,pour,535
gilbert-le-bris,SRC,pour,535
jean-yves-le-deaut,SRC,pour,535
francois-loncle,SRC,pour,535
thierry-mandon,SRC,pour,535
alain-rodet,SRC,pour,535
rene-rouquet,SRC,pour,535
daniel-vaillant,SRC,pour,535
michel-vauzelle,SRC,pour,535
philip-cordery,SRC,pour,535
yves-goasdoue,SRC,pour,535
monique-rabin,SRC,pour,535
frederique-massat,SRC,pour,535
vincent-burroni,SRC,pour,535
jean-jacques-urvoas,SRC,pour,535
luce-pane,SRC,pour,535
sandrine-hurel,SRC,pour,535
gisele-biemouret,SRC,pour,535
laurent-baumel,SRC,pour,535
michel-vergnier,SRC,pour,535
jean-glavany,SRC,pour,535
elisabeth-guigou,SRC,pour,535
eric-jalton,SRC,pour,535
michel-pajon,SRC,pour,535
estelle-grelier,SRC,pour,535
jean-paul-bacquet,SRC,pour,535
dominique-baert,SRC,pour,535
jean-pierre-blazy,SRC,pour,535
daniel-boisserie,SRC,pour,535
francois-brottes,SRC,pour,535
christophe-caresche,SRC,pour,535
alain-claeys,SRC,pour,535
marie-francoise-clergeau,SRC,pour,535
jean-pierre-dufau,SRC,pour,535
philippe-duron,SRC,pour,535
christian-franqueville,SRC,pour,535
yann-galut,SRC,pour,535
francoise-imbert,SRC,pour,535
conchita-lacuey,SRC,pour,535
michel-lefait,SRC,pour,535
bruno-le-roux,SRC,pour,535
michel-liebgott,SRC,pour,535
martine-lignieres-cassou,SRC,pour,535
philippe-nauche,SRC,pour,535
christian-paul,SRC,pour,535
germinal-peiro,SRC,pour,535
jean-claude-perez,SRC,pour,535
genevieve-gaillard,SRC,pour,535
marie-line-reynaud,SRC,pour,535
marcel-rogemont,SRC,pour,535
bernard-roman,SRC,pour,535
odile-saugues,SRC,pour,535
pascal-terrasse,SRC,pour,535
fabrice-verdier,SRC,pour,535
armand-jung,SRC,pour,535
patrick-lemasle,SRC,pour,535
christian-assaf,SRC,pour,535
sylviane-alaux,SRC,pour,535
philippe-martin,SRC,pour,535
richard-ferrand,SRC,pour,535
yann-capet,SRC,pour,535
thomas-thevenoud,SRC,pour,535
corinne-erhel,SRC,pour,535
christophe-leonard,SRC,pour,535
erwann-binet,SRC,pour,535
christophe-sirugue,SRC,pour,535
jean-launay,SRC,pour,535
gilles-savary,SRC,pour,535
dominique-chauvel,SRC,pour,535
jean-claude-fruteau,SRC,pour,535
brigitte-bourguignon,SRC,pour,535
nicolas-bays,SRC,pour,535
philippe-baumel,SRC,pour,535
dominique-raimbourg,SRC,pour,535
martine-carrillon-couvreur,SRC,pour,535
kleber-mesquida,SRC,pour,535
patricia-adam,SRC,pour,535
jean-yves-le-bouillonnec,SRC,pour,535
daniele-hoffman-rispal,SRC,pour,535
annick-lepetit,SRC,pour,535
gabrielle-louis-carabin,SRC,pour,535
david-habib,SRC,pour,535
gwendal-rouillard,SRC,pour,535
william-dumas,SRC,pour,535
jean-louis-bricout,SRC,pour,535
christian-eckert,SRC,pour,535
patrick-lebreton,SRC,pour,535
herve-feron,SRC,pour,535
martine-martinel,SRC,pour,535
monique-iborra,SRC,pour,535
michel-issindou,SRC,pour,535
pascal-deguilhem,SRC,pour,535
jacqueline-maquet,SRC,pour,535
christian-hutin,SRC,pour,535
guy-chambefort,SRC,pour,535
bernard-lesterlin,SRC,pour,535
olivier-dussopt,SRC,pour,535
daniel-goldberg,SRC,pour,535
marietta-karamanli,SRC,pour,535
jean-michel-villaume,SRC,pour,535
marc-goua,SRC,pour,535
jacques-valax,SRC,pour,535
catherine-coutelle,SRC,pour,535
sandrine-mazetier,SRC,pour,535
pascale-got,SRC,pour,535
pierre-alain-muet,SRC,pour,535
jean-louis-touraine,SRC,pour,535
jean-grellier,SRC,pour,535
christophe-bouillon,SRC,pour,535
martine-faure,SRC,pour,535
alain-rousset,SRC,pour,535
pascale-crozon,SRC,pour,535
catherine-quere,SRC,pour,535
catherine-lemorton,SRC,pour,535
jean-patrick-gille,SRC,pour,535
marie-lou-marcel,SRC,pour,535
serge-letchimy,SRC,pour,535
chantal-berthelot,SRC,pour,535
henri-jibrayel,SRC,pour,535
philippe-plisson,SRC,pour,535
regis-juanico,SRC,pour,535
jean-louis-gagnaire,SRC,pour,535
annick-le-loch,SRC,pour,535
jean-rene-marsac,SRC,pour,535
michel-menard,SRC,pour,535
martine-pinville,SRC,pour,535
jean-jacques-cottel,SRC,pour,535
olivier-faure,SRC,pour,535
francois-pupponi,SRC,pour,535
colette-langlade,SRC,pour,535
marie-noelle-battistel,SRC,pour,535
sophie-dessus,SRC,pour,535
carole-delga,SRC,pour,535
marie-francoise-bechtel,SRC,pour,535
gilbert-sauvan,SRC,pour,535
christophe-castaner,SRC,pour,535
karine-berger,SRC,pour,535
jean-david-ciot,SRC,pour,535
sabine-buis,SRC,pour,535
alain-faure,SRC,pour,535
marie-helene-fabre,SRC,pour,535
patrick-mennucci,SRC,pour,535
suzanne-tallard,SRC,pour,535
kheira-bouziane-laroussi,SRC,pour,535
michel-lesage,SRC,pour,535
viviane-le-dissez,SRC,pour,535
annie-le-houerou,SRC,pour,535
laurent-grandguillaume,SRC,pour,535
clotilde-valter,SRC,pour,535
alain-calmette,SRC,pour,535
francoise-dumas,SRC,pour,535
patrice-prat,SRC,pour,535
barbara-romagnan,SRC,pour,535
nathalie-nieson,SRC,pour,535
jean-luc-bleunven,SRC,pour,535
chantal-guittet,SRC,pour,535
sandrine-doucet,SRC,pour,535
anne-yvonne-le-dain,SRC,pour,535
fanny-dombre-coste,SRC,pour,535
frederic-roig,SRC,pour,535
marie-recalde,SRC,pour,535
florent-boudie,SRC,pour,535
christophe-borgel,SRC,pour,535
joelle-huillier,SRC,pour,535
denys-robiliard,SRC,pour,535
sebastien-denaja,SRC,pour,535
patrick-vignal,SRC,pour,535
francois-andre,SRC,pour,535
isabelle-bruneau,SRC,pour,535
valerie-corre,SRC,pour,535
lucette-lousteau,SRC,pour,535
matthias-fekl,SRC,pour,535
luc-belot,SRC,pour,535
yves-daniel,SRC,pour,535
sophie-errante,SRC,pour,535
herve-pellois,SRC,pour,535
jean-pierre-le-roch,SRC,pour,535
philippe-nogues,SRC,pour,535
stephane-travert,SRC,pour,535
chaynesse-khirouni,SRC,pour,535
dominique-potier,SRC,pour,535
jean-pierre-allossery,SRC,pour,535
anne-lise-dufour-tonini,SRC,pour,535
laurent-kalinowski,SRC,pour,535
paola-zanetti,SRC,pour,535
audrey-linkenheld,SRC,pour,535
remi-pauvros,SRC,pour,535
jacques-cresta,SRC,pour,535
segolene-neuville,SRC,pour,535
pierre-aylagas,SRC,pour,535
christine-pires-beaune,SRC,pour,535
nathalie-chabanne,SRC,pour,535
yves-blein,SRC,pour,535
edith-gueugneau,SRC,pour,535
cecile-untermaier,SRC,pour,535
pascal-cherki,SRC,pour,535
francoise-dubois,SRC,pour,535
beatrice-santais,SRC,pour,535
bernadette-laclais,SRC,pour,535
seybah-dagoma,SRC,pour,535
catherine-troallic,SRC,pour,535
eduardo-rihan-cypel,SRC,pour,535
sylviane-bulteau,SRC,pour,535
hugues-fourage,SRC,pour,535
francoise-descamps-crosnier,SRC,pour,535
linda-gourjade,SRC,pour,535
valerie-rabault,SRC,pour,535
michele-fournier-armand,SRC,pour,535
malek-boutih,SRC,pour,535
maud-olivier,SRC,pour,535
catherine-beaubatie,SRC,pour,535
jean-jacques-bridey,SRC,pour,535
julie-sommaruga,SRC,pour,535
mathieu-hanotin,SRC,pour,535
razzy-hammadi,SRC,pour,535
elisabeth-pochon,SRC,pour,535
pascal-popelin,SRC,pour,535
serge-bardy,SRC,pour,535
philippe-bies,SRC,pour,535
philippe-kemel,SRC,pour,535
emeric-brehier,SRC,pour,535
boinali-said,SRC,pour,535
jean-claude-buisine,SRC,pour,535
sebastien-pietrasanta,SRC,pour,535
gerard-sebaoun,SRC,pour,535
dominique-lefebvre,SRC,pour,535
jean-marc-germain,SRC,pour,535
ericka-bareigts,SRC,pour,535
helene-geoffroy,SRC,pour,535
jean-jacques-vlody,SRC,pour,535
monique-orphe,SRC,pour,535
michel-pouzol,SRC,pour,535
ibrahim-aboubacar,SRC,pour,535
joaquim-pueyo,SRC,pour,535
colette-capdevielle,SRC,pour,535
philippe-doucet,SRC,pour,535
axelle-lemaire,SRC,pour,535
arnaud-leroy,SRC,pour,535
pierre-yves-le-borgn,SRC,pour,535
pouria-amirshahi,SRC,pour,535
jean-pierre-maggi,SRC,pour,535
emilienne-poumirol,SRC,pour,535
jean-pierre-fougerat,SRC,pour,535
jean-luc-drapeau,SRC,pour,535
avi-assouly,SRC,pour,535
genevieve-gosselin-fleury,SRC,pour,535
therese-guilbert,SRC,pour,535
vincent-feltesse,SRC,pour,535
guillaume-bachelay,SRC,pour,535
gerard-terrier,SRC,pour,535
olivier-veran,SRC,pour,535
pierre-leautey,SRC,pour,535
sylvie-pichot,SRC,pour,535
jean-philippe-malle,SRC,pour,535
jerome-guedj,SRC,pour,535
sylvie-tolmont,SRC,pour,535
gwenegan-bui,SRC,pour,535
helene-vainqueur-christophe,SRC,pour,535
frederic-barbier,SRC,pour,535
fanelie-carrey-conte,SRC,pour,535
jean-marie-beffara,SRC,pour,535
carlos-da-silva,SRC,pour,535
florence-delaunay,SRC,pour,535
napole-polutele,SRC,pour,535
jerome-lambert,SRC,abstention,535
jean-luc-moudenc,UMP,pour,535
laurent-wauquiez,UMP,pour,535
lionel-tardy,UMP,pour,535
alain-marc,UMP,pour,535
jean-pierre-vigier,UMP,pour,535
patrick-hetzel,UMP,pour,535
patrick-balkany,UMP,contre,535
jean-michel-couve,UMP,contre,535
olivier-dassault,UMP,contre,535
bernard-debre,UMP,contre,535
patrick-devedjian,UMP,contre,535
christian-estrosi,UMP,contre,535
francois-fillon,UMP,contre,535
denis-jacquat,UMP,contre,535
christian-kert,UMP,contre,535
marc-laffineur,UMP,contre,535
pierre-lequiller,UMP,contre,535
jean-francois-mancel,UMP,contre,535
alain-marleix,UMP,contre,535
jean-claude-mignon,UMP,contre,535
alain-moyne-bressand,UMP,contre,535
patrick-ollier,UMP,contre,535
jean-luc-reitzer,UMP,contre,535
guy-teissier,UMP,contre,535
michel-terrot,UMP,contre,535
michel-voisin,UMP,contre,535
nicole-ameline,UMP,contre,535
dominique-bussereau,UMP,contre,535
marc-philippe-daubresse,UMP,contre,535
bernard-perrut,UMP,contre,535
camille-de-rocca-serra,UMP,contre,535
guenhael-huet,UMP,contre,535
christophe-guilloteau,UMP,contre,535
gilles-lurton,UMP,contre,535
eric-ciotti,UMP,contre,535
bernard-accoyer,UMP,contre,535
francois-baroin,UMP,contre,535
philippe-briand,UMP,contre,535
gerard-cherpion,UMP,contre,535
francois-cornut-gentille,UMP,contre,535
lucien-degauchy,UMP,contre,535
alain-gest,UMP,contre,535
jean-jacques-guillet,UMP,contre,535
philippe-houillon,UMP,contre,535
thierry-lazaro,UMP,contre,535
marc-le-fur,UMP,contre,535
pierre-lellouche,UMP,contre,535
herve-mariton,UMP,contre,535
alain-marsaud,UMP,contre,535
philippe-armand-martin,UMP,contre,535
patrice-martin-lalande,UMP,contre,535
jacques-myard,UMP,contre,535
yves-nicolin,UMP,contre,535
jacques-pelissard,UMP,contre,535
alain-suguenot,UMP,contre,535
francois-vannson,UMP,contre,535
henri-guaino,UMP,contre,535
dominique-dord,UMP,contre,535
philippe-goujon,UMP,contre,535
claude-goasguen,UMP,contre,535
gilles-carrez,UMP,contre,535
herve-gaymard,UMP,contre,535
isabelle-le-callennec,UMP,contre,535
benoist-apparu,UMP,contre,535
christian-jacob,UMP,contre,535
jean-francois-cope,UMP,contre,535
franck-marlin,UMP,contre,535
olivier-marleix,UMP,contre,535
jean-frederic-poisson,UMP,contre,535
yves-fromion,UMP,contre,535
jean-pierre-giran,UMP,contre,535
jean-claude-guibal,UMP,contre,535
michel-herbillon,UMP,contre,535
jacques-kossowski,UMP,contre,535
jean-leonetti,UMP,contre,535
didier-quentin,UMP,contre,535
andre-schneider,UMP,contre,535
marie-jo-zimmermann,UMP,contre,535
pierre-morel-a-lhuissier,UMP,contre,535
pierre-morange,UMP,contre,535
bernard-deflesselles,UMP,contre,535
patrice-verchere,UMP,contre,535
bernard-brochand,UMP,contre,535
edouard-philippe,UMP,contre,535
dominique-tian,UMP,contre,535
michel-sordi,UMP,contre,535
celeste-lett,UMP,contre,535
etienne-blanc,UMP,contre,535
xavier-bertrand,UMP,contre,535
franck-gilard,UMP,contre,535
jean-pierre-gorges,UMP,contre,535
luc-chatel,UMP,contre,535
sebastien-huyghe,UMP,contre,535
jean-marie-sermier,UMP,contre,535
arlette-grosskost,UMP,contre,535
michel-heinrich,UMP,contre,535
berengere-poletti,UMP,contre,535
yves-censi,UMP,contre,535
jean-pierre-door,UMP,contre,535
dominique-le-mener,UMP,contre,535
damien-meslot,UMP,contre,535
antoine-herth,UMP,contre,535
jean-louis-christ,UMP,contre,535
genevieve-levy,UMP,contre,535
dino-cinieri,UMP,contre,535
claude-greff,UMP,contre,535
philippe-vitel,UMP,contre,535
martial-saddier,UMP,contre,535
alain-marty,UMP,contre,535
marcel-bonnot,UMP,contre,535
georges-fenech,UMP,contre,535
josette-pons,UMP,contre,535
edouard-courtial,UMP,contre,535
philippe-cochet,UMP,contre,535
michele-tabarot,UMP,contre,535
guy-geoffroy,UMP,contre,535
jacques-alain-benisti,UMP,contre,535
axel-poniatowski,UMP,contre,535
jerome-chartier,UMP,contre,535
jordi-ginesta,UMP,contre,535
serge-grouard,UMP,contre,535
jean-claude-mathis,UMP,contre,535
francois-scellier,UMP,contre,535
jean-charles-taugourdeau,UMP,contre,535
jean-sebastien-vialatte,UMP,contre,535
eric-woerth,UMP,contre,535
frederic-reiss,UMP,contre,535
nathalie-kosciusko-morizet,UMP,contre,535
virginie-duby-muller,UMP,contre,535
marc-francina,UMP,contre,535
charles-ange-ginesy,UMP,contre,535
damien-abad,UMP,contre,535
bernard-gerard,UMP,contre,535
charles-de-la-verpilliere,UMP,contre,535
jacques-lamblin,UMP,contre,535
olivier-carre,UMP,contre,535
daniel-fasquelle,UMP,contre,535
jean-claude-bouchet,UMP,contre,535
franck-riester,UMP,contre,535
yves-albarello,UMP,contre,535
eric-straumann,UMP,contre,535
marie-louise-fort,UMP,contre,535
jean-francois-lamour,UMP,contre,535
philippe-gosselin,UMP,contre,535
marie-christine-dalloz,UMP,contre,535
philippe-meunier,UMP,contre,535
bruno-le-maire,UMP,contre,535
laure-de-la-raudiere,UMP,contre,535
remi-delatte,UMP,contre,535
valerie-boyer,UMP,contre,535
bernard-reynes,UMP,contre,535
